,Filepath,Label
14474,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02862.jpg,POSITIVE
14475,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05391.jpg,NEGATIVE
14476,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\13763.jpg,NEGATIVE
14477,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\13367.jpg,NEGATIVE
14478,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14567.jpg,NEGATIVE
14479,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12854_1.jpg,POSITIVE
14480,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05891.jpg,POSITIVE
14481,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02466.jpg,POSITIVE
14482,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03781.jpg,NEGATIVE
14483,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07793.jpg,NEGATIVE
14484,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\10725_1.jpg,POSITIVE
14485,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04921.jpg,NEGATIVE
14486,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02054.jpg,NEGATIVE
14487,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07117.jpg,POSITIVE
14488,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\17608_1.jpg,POSITIVE
14489,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12197_1.jpg,POSITIVE
14490,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13278_1.jpg,POSITIVE
14491,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09021.jpg,NEGATIVE
14492,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\13003.jpg,NEGATIVE
14493,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\06172.jpg,POSITIVE
14494,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18497.jpg,NEGATIVE
14495,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17838.jpg,NEGATIVE
14496,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19741.jpg,POSITIVE
14497,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13046_1.jpg,POSITIVE
14498,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03991.jpg,NEGATIVE
14499,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04616.jpg,POSITIVE
14500,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11713.jpg,NEGATIVE
14501,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18670.jpg,NEGATIVE
14502,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05187.jpg,NEGATIVE
14503,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19100.jpg,NEGATIVE
14504,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01891.jpg,NEGATIVE
14505,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18498.jpg,NEGATIVE
14506,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01327.jpg,POSITIVE
14507,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00318.jpg,POSITIVE
14508,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15495_1.jpg,POSITIVE
14509,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19260.jpg,NEGATIVE
14510,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15814_1.jpg,POSITIVE
14511,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12263.jpg,NEGATIVE
14512,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17928.jpg,NEGATIVE
14513,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12172_1.jpg,POSITIVE
14514,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09995.jpg,POSITIVE
14515,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05402.jpg,POSITIVE
14516,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03323.jpg,POSITIVE
14517,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05842.jpg,NEGATIVE
14518,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07948.jpg,POSITIVE
14519,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02883.jpg,POSITIVE
14520,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18826_1.jpg,POSITIVE
14521,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07151.jpg,NEGATIVE
14522,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19363.jpg,NEGATIVE
14523,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03702.jpg,POSITIVE
14524,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07704.jpg,POSITIVE
14525,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11862_1.jpg,POSITIVE
14526,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12249.jpg,NEGATIVE
14527,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10445.jpg,NEGATIVE
14528,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19723.jpg,POSITIVE
14529,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\08905.jpg,POSITIVE
14530,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09420.jpg,POSITIVE
14531,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11808.jpg,NEGATIVE
14532,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19138.jpg,NEGATIVE
14533,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13065_1.jpg,POSITIVE
14534,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02748.jpg,NEGATIVE
14535,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\13373.jpg,NEGATIVE
14536,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00791.jpg,NEGATIVE
14537,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15159_1.jpg,POSITIVE
14538,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14394_1.jpg,POSITIVE
14539,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13829_1.jpg,POSITIVE
14540,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\08154.jpg,POSITIVE
14541,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02821.jpg,POSITIVE
14542,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12945_1.jpg,POSITIVE
14543,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11682.jpg,NEGATIVE
14544,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14852.jpg,NEGATIVE
14545,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06014.jpg,NEGATIVE
14546,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19727.jpg,NEGATIVE
14547,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\17132_1.jpg,POSITIVE
14548,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02902.jpg,POSITIVE
14549,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03159.jpg,POSITIVE
14550,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01353.jpg,POSITIVE
14551,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11576.jpg,NEGATIVE
14552,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08962.jpg,NEGATIVE
14553,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\10980_1.jpg,POSITIVE
14554,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02345.jpg,POSITIVE
14555,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02079.jpg,POSITIVE
14556,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14305.jpg,NEGATIVE
14557,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14230.jpg,NEGATIVE
14558,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\10616_1.jpg,POSITIVE
14559,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04653.jpg,NEGATIVE
14560,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05998.jpg,POSITIVE
14561,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13126_1.jpg,POSITIVE
14562,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10977.jpg,NEGATIVE
14563,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01611.jpg,NEGATIVE
14564,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03695.jpg,POSITIVE
14565,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10984.jpg,NEGATIVE
14566,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07453.jpg,POSITIVE
14567,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05430.jpg,NEGATIVE
14568,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05261.jpg,POSITIVE
14569,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03080.jpg,NEGATIVE
14570,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10385.jpg,NEGATIVE
14571,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\16813_1.jpg,POSITIVE
14572,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\08590.jpg,POSITIVE
14573,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19624.jpg,NEGATIVE
14574,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11809_1.jpg,POSITIVE
14575,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05616.jpg,POSITIVE
14576,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11956_1.jpg,POSITIVE
14577,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03383.jpg,NEGATIVE
14578,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06019.jpg,NEGATIVE
14579,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01418.jpg,NEGATIVE
14580,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04970.jpg,NEGATIVE
14581,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15594_1.jpg,POSITIVE
14582,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18585_1.jpg,POSITIVE
14583,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09549.jpg,POSITIVE
14584,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13609_1.jpg,POSITIVE
14585,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\13346.jpg,NEGATIVE
14586,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12161_1.jpg,POSITIVE
14587,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09578.jpg,POSITIVE
14588,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11981.jpg,NEGATIVE
14589,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\06968.jpg,POSITIVE
14590,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10114.jpg,NEGATIVE
14591,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02373.jpg,NEGATIVE
14592,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17563.jpg,NEGATIVE
14593,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04308.jpg,NEGATIVE
14594,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03625.jpg,NEGATIVE
14595,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00305.jpg,NEGATIVE
14596,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13291_1.jpg,POSITIVE
14597,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02998.jpg,NEGATIVE
14598,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09211.jpg,POSITIVE
14599,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09406.jpg,NEGATIVE
14600,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14008_1.jpg,POSITIVE
14601,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09814.jpg,NEGATIVE
14602,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01566.jpg,NEGATIVE
14603,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07826.jpg,NEGATIVE
14604,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12079.jpg,NEGATIVE
14605,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\10570_1.jpg,POSITIVE
14606,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09333.jpg,POSITIVE
14607,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06494.jpg,NEGATIVE
14608,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03759.jpg,NEGATIVE
14609,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04793.jpg,NEGATIVE
14610,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\16928_1.jpg,POSITIVE
14611,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16369.jpg,NEGATIVE
14612,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07336.jpg,NEGATIVE
14613,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17585.jpg,NEGATIVE
14614,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14245_1.jpg,POSITIVE
14615,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14903.jpg,NEGATIVE
14616,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18815.jpg,NEGATIVE
14617,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06035.jpg,NEGATIVE
14618,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02189.jpg,POSITIVE
14619,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01387.jpg,NEGATIVE
14620,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\13251.jpg,NEGATIVE
14621,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03611.jpg,POSITIVE
14622,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19293_1.jpg,POSITIVE
14623,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\08361.jpg,POSITIVE
14624,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\11027.jpg,NEGATIVE
14625,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00574.jpg,POSITIVE
14626,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14874_1.jpg,POSITIVE
14627,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18893_1.jpg,POSITIVE
14628,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\15113_1.jpg,POSITIVE
14629,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14012_1.jpg,POSITIVE
14630,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18982_1.jpg,POSITIVE
14631,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\13055.jpg,NEGATIVE
14632,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14182.jpg,NEGATIVE
14633,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14521_1.jpg,POSITIVE
14634,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01819.jpg,POSITIVE
14635,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03521.jpg,POSITIVE
14636,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10861.jpg,NEGATIVE
14637,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10180.jpg,NEGATIVE
14638,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17454.jpg,NEGATIVE
14639,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03407.jpg,NEGATIVE
14640,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04420.jpg,NEGATIVE
14641,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00536.jpg,NEGATIVE
14642,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18332_1.jpg,POSITIVE
14643,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\08161.jpg,NEGATIVE
14644,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03828.jpg,POSITIVE
14645,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06047.jpg,NEGATIVE
14646,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19633.jpg,POSITIVE
14647,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00458.jpg,POSITIVE
14648,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\10918_1.jpg,POSITIVE
14649,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\04763.jpg,NEGATIVE
14650,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12844.jpg,NEGATIVE
14651,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01912.jpg,NEGATIVE
14652,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05066.jpg,POSITIVE
14653,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14449_1.jpg,POSITIVE
14654,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05146.jpg,POSITIVE
14655,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14173.jpg,NEGATIVE
14656,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03747.jpg,POSITIVE
14657,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02205.jpg,POSITIVE
14658,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15602.jpg,NEGATIVE
14659,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\12835.jpg,NEGATIVE
14660,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10636.jpg,NEGATIVE
14661,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\14096.jpg,NEGATIVE
14662,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04030.jpg,POSITIVE
14663,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17113.jpg,NEGATIVE
14664,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01367.jpg,NEGATIVE
14665,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09107.jpg,NEGATIVE
14666,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\08816.jpg,POSITIVE
14667,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03357.jpg,NEGATIVE
14668,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03335.jpg,POSITIVE
14669,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\12199_1.jpg,POSITIVE
14670,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04961.jpg,POSITIVE
14671,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02796.jpg,NEGATIVE
14672,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13967_1.jpg,POSITIVE
14673,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\00194.jpg,NEGATIVE
14674,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01960.jpg,POSITIVE
14675,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14357_1.jpg,POSITIVE
14676,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03749.jpg,NEGATIVE
14677,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\02514.jpg,NEGATIVE
14678,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07796.jpg,NEGATIVE
14679,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\19374.jpg,NEGATIVE
14680,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\08305.jpg,POSITIVE
14681,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04387.jpg,POSITIVE
14682,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01946.jpg,POSITIVE
14683,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\03154.jpg,POSITIVE
14684,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09646.jpg,NEGATIVE
14685,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\16052_1.jpg,POSITIVE
14686,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05694.jpg,POSITIVE
14687,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\06394.jpg,POSITIVE
14688,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\17688_1.jpg,POSITIVE
14689,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\05114.jpg,POSITIVE
14690,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03661.jpg,NEGATIVE
14691,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\17359_1.jpg,POSITIVE
14692,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00834.jpg,POSITIVE
14693,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07436.jpg,POSITIVE
14694,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\07020.jpg,POSITIVE
14695,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\18069.jpg,NEGATIVE
14696,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\09224.jpg,POSITIVE
14697,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\06497.jpg,POSITIVE
14698,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\17248.jpg,NEGATIVE
14699,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00343.jpg,POSITIVE
14700,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11599_1.jpg,POSITIVE
14701,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06222.jpg,NEGATIVE
14702,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01067.jpg,POSITIVE
14703,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00994.jpg,POSITIVE
14704,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\15747.jpg,NEGATIVE
14705,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05207.jpg,NEGATIVE
14706,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19669.jpg,POSITIVE
14707,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04069.jpg,POSITIVE
14708,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01929.jpg,NEGATIVE
14709,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\00063.jpg,POSITIVE
14710,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16412.jpg,NEGATIVE
14711,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02339.jpg,POSITIVE
14712,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01857.jpg,POSITIVE
14713,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06227.jpg,NEGATIVE
14714,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06126.jpg,NEGATIVE
14715,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01744.jpg,POSITIVE
14716,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\07775.jpg,NEGATIVE
14717,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02610.jpg,POSITIVE
14718,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\10418.jpg,NEGATIVE
14719,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\05314.jpg,NEGATIVE
14720,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\14286_1.jpg,POSITIVE
14721,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\06573.jpg,NEGATIVE
14722,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\19757.jpg,POSITIVE
14723,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\01463.jpg,POSITIVE
14724,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\03005.jpg,NEGATIVE
14725,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\16817.jpg,NEGATIVE
14726,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\01379.jpg,NEGATIVE
14727,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\11508_1.jpg,POSITIVE
14728,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Negative\09038.jpg,NEGATIVE
14729,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\18562_1.jpg,POSITIVE
14730,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\13763_1.jpg,POSITIVE
14731,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\02740.jpg,POSITIVE
14732,C:/Users/ANAND/ML_Projects/ML/CrackDetection/inputs/Positive\04688.jpg,POSITIVE
